filename,class
good_weather\good_weather871.jpg,0
good_weather\good_weather1536.jpg,0
good_weather\good_weather939.jpg,0
bad_weather\bad_weather535.jpg,1
bad_weather\bad_weather78.jpg,1
good_weather\good_weather185.jpg,0
bad_weather\bad_weather1147.jpg,1
bad_weather\bad_weather1552.jpg,1
bad_weather\bad_weather17.jpg,1
bad_weather\bad_weather906.jpg,1
bad_weather\bad_weather250.jpg,1
bad_weather\bad_weather1529.jpg,1
good_weather\good_weather1009.jpg,0
bad_weather\bad_weather118.jpg,1
good_weather\good_weather527.jpg,0
bad_weather\bad_weather1403.jpg,1
good_weather\good_weather555.jpg,0
bad_weather\bad_weather1674.jpg,1
good_weather\good_weather1709.jpg,0
good_weather\good_weather1587.jpg,0
good_weather\good_weather1774.jpg,0
good_weather\good_weather310.jpg,0
good_weather\good_weather1681.jpg,0
bad_weather\bad_weather1501.jpg,1
good_weather\good_weather1716.jpg,0
good_weather\good_weather1300.jpg,0
bad_weather\bad_weather813.jpg,1
bad_weather\bad_weather677.jpg,1
bad_weather\bad_weather559.jpg,1
bad_weather\bad_weather1227.jpg,1
bad_weather\bad_weather392.jpg,1
bad_weather\bad_weather1465.jpg,1
bad_weather\bad_weather765.jpg,1
good_weather\good_weather982.jpg,0
good_weather\good_weather253.jpg,0
good_weather\good_weather1417.jpg,0
good_weather\good_weather744.jpg,0
bad_weather\bad_weather633.jpg,1
bad_weather\bad_weather1583.jpg,1
bad_weather\bad_weather1743.jpg,1
good_weather\good_weather242.jpg,0
good_weather\good_weather1455.jpg,0
bad_weather\bad_weather565.jpg,1
bad_weather\bad_weather822.jpg,1
good_weather\good_weather1001.jpg,0
good_weather\good_weather1671.jpg,0
bad_weather\bad_weather1454.jpg,1
bad_weather\bad_weather1587.jpg,1
good_weather\good_weather278.jpg,0
bad_weather\bad_weather1243.jpg,1
good_weather\good_weather1280.jpg,0
good_weather\good_weather1656.jpg,0
bad_weather\bad_weather1203.jpg,1
good_weather\good_weather1392.jpg,0
good_weather\good_weather48.jpg,0
bad_weather\bad_weather1653.jpg,1
good_weather\good_weather47.jpg,0
good_weather\good_weather1228.jpg,0
good_weather\good_weather1243.jpg,0
bad_weather\bad_weather1858.jpg,1
good_weather\good_weather1396.jpg,0
bad_weather\bad_weather1414.jpg,1
good_weather\good_weather1735.jpg,0
bad_weather\bad_weather712.jpg,1
good_weather\good_weather1426.jpg,0
good_weather\good_weather701.jpg,0
bad_weather\bad_weather1632.jpg,1
bad_weather\bad_weather1017.jpg,1
good_weather\good_weather130.jpg,0
good_weather\good_weather618.jpg,0
good_weather\good_weather820.jpg,0
bad_weather\bad_weather1563.jpg,1
good_weather\good_weather873.jpg,0
good_weather\good_weather1334.jpg,0
good_weather\good_weather1947.jpg,0
good_weather\good_weather1694.jpg,0
good_weather\good_weather2050.jpg,0
bad_weather\bad_weather1468.jpg,1
bad_weather\bad_weather474.jpg,1
good_weather\good_weather356.jpg,0
good_weather\good_weather400.jpg,0
good_weather\good_weather1743.jpg,0
good_weather\good_weather1896.jpg,0
good_weather\good_weather1462.jpg,0
good_weather\good_weather327.jpg,0
bad_weather\bad_weather941.jpg,1
bad_weather\bad_weather187.jpg,1
good_weather\good_weather1015.jpg,0
bad_weather\bad_weather106.jpg,1
good_weather\good_weather82.jpg,0
bad_weather\bad_weather697.jpg,1
bad_weather\bad_weather1185.jpg,1
good_weather\good_weather550.jpg,0
good_weather\good_weather1292.jpg,0
bad_weather\bad_weather905.jpg,1
good_weather\good_weather1898.jpg,0
bad_weather\bad_weather1525.jpg,1
good_weather\good_weather1865.jpg,0
good_weather\good_weather920.jpg,0
good_weather\good_weather397.jpg,0
bad_weather\bad_weather221.jpg,1
good_weather\good_weather695.jpg,0
good_weather\good_weather1736.jpg,0
good_weather\good_weather222.jpg,0
bad_weather\bad_weather1452.jpg,1
good_weather\good_weather406.jpg,0
bad_weather\bad_weather516.jpg,1
good_weather\good_weather2037.jpg,0
good_weather\good_weather1555.jpg,0
bad_weather\bad_weather1658.jpg,1
good_weather\good_weather1204.jpg,0
bad_weather\bad_weather1727.jpg,1
bad_weather\bad_weather1367.jpg,1
bad_weather\bad_weather414.jpg,1
bad_weather\bad_weather726.jpg,1
bad_weather\bad_weather1309.jpg,1
bad_weather\bad_weather694.jpg,1
good_weather\good_weather33.jpg,0
good_weather\good_weather1257.jpg,0
good_weather\good_weather258.jpg,0
bad_weather\bad_weather1155.jpg,1
bad_weather\bad_weather1015.jpg,1
bad_weather\bad_weather808.jpg,1
good_weather\good_weather1679.jpg,0
bad_weather\bad_weather909.jpg,1
good_weather\good_weather1246.jpg,0
bad_weather\bad_weather1246.jpg,1
bad_weather\bad_weather1480.jpg,1
good_weather\good_weather1256.jpg,0
bad_weather\bad_weather1021.jpg,1
bad_weather\bad_weather294.jpg,1
bad_weather\bad_weather1046.jpg,1
bad_weather\bad_weather1117.jpg,1
bad_weather\bad_weather101.jpg,1
bad_weather\bad_weather1154.jpg,1
bad_weather\bad_weather1366.jpg,1
good_weather\good_weather844.jpg,0
good_weather\good_weather631.jpg,0
bad_weather\bad_weather1694.jpg,1
bad_weather\bad_weather1856.jpg,1
good_weather\good_weather478.jpg,0
bad_weather\bad_weather1163.jpg,1
bad_weather\bad_weather1031.jpg,1
good_weather\good_weather1436.jpg,0
good_weather\good_weather1648.jpg,0
bad_weather\bad_weather1006.jpg,1
good_weather\good_weather747.jpg,0
good_weather\good_weather846.jpg,0
good_weather\good_weather1592.jpg,0
bad_weather\bad_weather384.jpg,1
good_weather\good_weather509.jpg,0
good_weather\good_weather851.jpg,0
good_weather\good_weather1477.jpg,0
good_weather\good_weather2092.jpg,0
bad_weather\bad_weather1049.jpg,1
good_weather\good_weather1032.jpg,0
bad_weather\bad_weather388.jpg,1
good_weather\good_weather808.jpg,0
bad_weather\bad_weather144.jpg,1
good_weather\good_weather779.jpg,0
good_weather\good_weather852.jpg,0
good_weather\good_weather2031.jpg,0
bad_weather\bad_weather303.jpg,1
good_weather\good_weather1550.jpg,0
bad_weather\bad_weather773.jpg,1
bad_weather\bad_weather809.jpg,1
good_weather\good_weather1864.jpg,0
bad_weather\bad_weather1831.jpg,1
good_weather\good_weather1148.jpg,0
bad_weather\bad_weather1615.jpg,1
good_weather\good_weather1677.jpg,0
good_weather\good_weather1400.jpg,0
good_weather\good_weather881.jpg,0
bad_weather\bad_weather1405.jpg,1
good_weather\good_weather58.jpg,0
bad_weather\bad_weather1773.jpg,1
bad_weather\bad_weather1815.jpg,1
good_weather\good_weather334.jpg,0
bad_weather\bad_weather921.jpg,1
good_weather\good_weather669.jpg,0
good_weather\good_weather740.jpg,0
good_weather\good_weather1172.jpg,0
good_weather\good_weather1331.jpg,0
bad_weather\bad_weather496.jpg,1
bad_weather\bad_weather1217.jpg,1
bad_weather\bad_weather353.jpg,1
bad_weather\bad_weather1220.jpg,1
good_weather\good_weather2040.jpg,0
bad_weather\bad_weather1735.jpg,1
bad_weather\bad_weather92.jpg,1
good_weather\good_weather1170.jpg,0
good_weather\good_weather1610.jpg,0
good_weather\good_weather371.jpg,0
good_weather\good_weather25.jpg,0
bad_weather\bad_weather861.jpg,1
good_weather\good_weather1535.jpg,0
good_weather\good_weather1600.jpg,0
good_weather\good_weather248.jpg,0
bad_weather\bad_weather506.jpg,1
bad_weather\bad_weather1823.jpg,1
bad_weather\bad_weather1854.jpg,1
bad_weather\bad_weather550.jpg,1
good_weather\good_weather1423.jpg,0
good_weather\good_weather32.jpg,0
good_weather\good_weather919.jpg,0
bad_weather\bad_weather1278.jpg,1
bad_weather\bad_weather1440.jpg,1
bad_weather\bad_weather1216.jpg,1
bad_weather\bad_weather65.jpg,1
good_weather\good_weather916.jpg,0
bad_weather\bad_weather164.jpg,1
good_weather\good_weather363.jpg,0
bad_weather\bad_weather762.jpg,1
bad_weather\bad_weather365.jpg,1
good_weather\good_weather208.jpg,0
good_weather\good_weather1560.jpg,0
good_weather\good_weather293.jpg,0
good_weather\good_weather759.jpg,0
bad_weather\bad_weather526.jpg,1
good_weather\good_weather2097.jpg,0
bad_weather\bad_weather1105.jpg,1
good_weather\good_weather1227.jpg,0
good_weather\good_weather1966.jpg,0
good_weather\good_weather386.jpg,0
bad_weather\bad_weather886.jpg,1
good_weather\good_weather1837.jpg,0
bad_weather\bad_weather1033.jpg,1
good_weather\good_weather282.jpg,0
bad_weather\bad_weather779.jpg,1
bad_weather\bad_weather289.jpg,1
bad_weather\bad_weather699.jpg,1
good_weather\good_weather2099.jpg,0
good_weather\good_weather138.jpg,0
good_weather\good_weather2052.jpg,0
bad_weather\bad_weather67.jpg,1
bad_weather\bad_weather590.jpg,1
good_weather\good_weather987.jpg,0
good_weather\good_weather568.jpg,0
good_weather\good_weather225.jpg,0
bad_weather\bad_weather1459.jpg,1
good_weather\good_weather279.jpg,0
good_weather\good_weather1981.jpg,0
bad_weather\bad_weather195.jpg,1
bad_weather\bad_weather1742.jpg,1
good_weather\good_weather1749.jpg,0
good_weather\good_weather267.jpg,0
good_weather\good_weather1245.jpg,0
good_weather\good_weather819.jpg,0
good_weather\good_weather295.jpg,0
bad_weather\bad_weather348.jpg,1
bad_weather\bad_weather14.jpg,1
good_weather\good_weather1265.jpg,0
bad_weather\bad_weather824.jpg,1
bad_weather\bad_weather1676.jpg,1
bad_weather\bad_weather1291.jpg,1
bad_weather\bad_weather932.jpg,1
good_weather\good_weather446.jpg,0
bad_weather\bad_weather1007.jpg,1
bad_weather\bad_weather1128.jpg,1
bad_weather\bad_weather968.jpg,1
good_weather\good_weather359.jpg,0
good_weather\good_weather530.jpg,0
bad_weather\bad_weather1586.jpg,1
bad_weather\bad_weather1338.jpg,1
good_weather\good_weather760.jpg,0
bad_weather\bad_weather175.jpg,1
bad_weather\bad_weather896.jpg,1
good_weather\good_weather1021.jpg,0
bad_weather\bad_weather55.jpg,1
good_weather\good_weather2110.jpg,0
good_weather\good_weather1729.jpg,0
good_weather\good_weather1492.jpg,0
good_weather\good_weather758.jpg,0
good_weather\good_weather156.jpg,0
good_weather\good_weather148.jpg,0
good_weather\good_weather843.jpg,0
good_weather\good_weather1503.jpg,0
good_weather\good_weather1650.jpg,0
good_weather\good_weather966.jpg,0
good_weather\good_weather1116.jpg,0
good_weather\good_weather173.jpg,0
bad_weather\bad_weather555.jpg,1
bad_weather\bad_weather1014.jpg,1
good_weather\good_weather2014.jpg,0
good_weather\good_weather1237.jpg,0
bad_weather\bad_weather9.jpg,1
bad_weather\bad_weather900.jpg,1
good_weather\good_weather1463.jpg,0
good_weather\good_weather944.jpg,0
bad_weather\bad_weather143.jpg,1
good_weather\good_weather970.jpg,0
good_weather\good_weather203.jpg,0
bad_weather\bad_weather1730.jpg,1
bad_weather\bad_weather1335.jpg,1
bad_weather\bad_weather875.jpg,1
good_weather\good_weather261.jpg,0
good_weather\good_weather1842.jpg,0
good_weather\good_weather1124.jpg,0
bad_weather\bad_weather1027.jpg,1
good_weather\good_weather1712.jpg,0
good_weather\good_weather5.jpg,0
good_weather\good_weather923.jpg,0
good_weather\good_weather838.jpg,0
good_weather\good_weather972.jpg,0
good_weather\good_weather755.jpg,0
bad_weather\bad_weather452.jpg,1
bad_weather\bad_weather1834.jpg,1
good_weather\good_weather1059.jpg,0
good_weather\good_weather1012.jpg,0
good_weather\good_weather493.jpg,0
bad_weather\bad_weather1140.jpg,1
good_weather\good_weather941.jpg,0
bad_weather\bad_weather341.jpg,1
bad_weather\bad_weather1679.jpg,1
bad_weather\bad_weather580.jpg,1
good_weather\good_weather1102.jpg,0
good_weather\good_weather1469.jpg,0
good_weather\good_weather2109.jpg,0
bad_weather\bad_weather1091.jpg,1
bad_weather\bad_weather1321.jpg,1
good_weather\good_weather354.jpg,0
good_weather\good_weather193.jpg,0
good_weather\good_weather1434.jpg,0
good_weather\good_weather1029.jpg,0
good_weather\good_weather1823.jpg,0
bad_weather\bad_weather494.jpg,1
good_weather\good_weather1445.jpg,0
bad_weather\bad_weather1264.jpg,1
good_weather\good_weather1210.jpg,0
good_weather\good_weather1128.jpg,0
good_weather\good_weather223.jpg,0
bad_weather\bad_weather1707.jpg,1
good_weather\good_weather350.jpg,0
good_weather\good_weather143.jpg,0
good_weather\good_weather2035.jpg,0
good_weather\good_weather575.jpg,0
bad_weather\bad_weather1576.jpg,1
bad_weather\bad_weather837.jpg,1
good_weather\good_weather1489.jpg,0
bad_weather\bad_weather260.jpg,1
bad_weather\bad_weather1597.jpg,1
good_weather\good_weather1649.jpg,0
good_weather\good_weather1961.jpg,0
good_weather\good_weather1034.jpg,0
good_weather\good_weather230.jpg,0
bad_weather\bad_weather1142.jpg,1
bad_weather\bad_weather1855.jpg,1
good_weather\good_weather411.jpg,0
good_weather\good_weather1929.jpg,0
good_weather\good_weather685.jpg,0
good_weather\good_weather1562.jpg,0
good_weather\good_weather652.jpg,0
bad_weather\bad_weather600.jpg,1
good_weather\good_weather1430.jpg,0
good_weather\good_weather582.jpg,0
good_weather\good_weather791.jpg,0
good_weather\good_weather214.jpg,0
bad_weather\bad_weather397.jpg,1
bad_weather\bad_weather1789.jpg,1
good_weather\good_weather694.jpg,0
bad_weather\bad_weather612.jpg,1
good_weather\good_weather421.jpg,0
bad_weather\bad_weather1371.jpg,1
bad_weather\bad_weather1408.jpg,1
good_weather\good_weather849.jpg,0
good_weather\good_weather306.jpg,0
bad_weather\bad_weather942.jpg,1
bad_weather\bad_weather169.jpg,1
bad_weather\bad_weather1026.jpg,1
good_weather\good_weather1143.jpg,0
bad_weather\bad_weather391.jpg,1
good_weather\good_weather959.jpg,0
good_weather\good_weather1630.jpg,0
good_weather\good_weather1665.jpg,0
good_weather\good_weather2024.jpg,0
bad_weather\bad_weather1825.jpg,1
bad_weather\bad_weather648.jpg,1
bad_weather\bad_weather1636.jpg,1
good_weather\good_weather706.jpg,0
good_weather\good_weather87.jpg,0
good_weather\good_weather1978.jpg,0
bad_weather\bad_weather551.jpg,1
bad_weather\bad_weather552.jpg,1
bad_weather\bad_weather304.jpg,1
bad_weather\bad_weather729.jpg,1
good_weather\good_weather1641.jpg,0
bad_weather\bad_weather998.jpg,1
bad_weather\bad_weather518.jpg,1
good_weather\good_weather433.jpg,0
bad_weather\bad_weather1447.jpg,1
good_weather\good_weather924.jpg,0
bad_weather\bad_weather594.jpg,1
bad_weather\bad_weather1799.jpg,1
good_weather\good_weather913.jpg,0
bad_weather\bad_weather1159.jpg,1
bad_weather\bad_weather439.jpg,1
bad_weather\bad_weather1545.jpg,1
bad_weather\bad_weather257.jpg,1
good_weather\good_weather594.jpg,0
bad_weather\bad_weather582.jpg,1
good_weather\good_weather638.jpg,0
good_weather\good_weather1189.jpg,0
good_weather\good_weather1272.jpg,0
bad_weather\bad_weather1702.jpg,1
bad_weather\bad_weather1341.jpg,1
bad_weather\bad_weather1168.jpg,1
good_weather\good_weather891.jpg,0
good_weather\good_weather584.jpg,0
bad_weather\bad_weather1441.jpg,1
good_weather\good_weather655.jpg,0
good_weather\good_weather314.jpg,0
bad_weather\bad_weather553.jpg,1
bad_weather\bad_weather658.jpg,1
good_weather\good_weather89.jpg,0
good_weather\good_weather1219.jpg,0
good_weather\good_weather842.jpg,0
bad_weather\bad_weather1620.jpg,1
good_weather\good_weather1289.jpg,0
bad_weather\bad_weather1373.jpg,1
good_weather\good_weather1840.jpg,0
bad_weather\bad_weather950.jpg,1
good_weather\good_weather1704.jpg,0
good_weather\good_weather1614.jpg,0
good_weather\good_weather1731.jpg,0
good_weather\good_weather931.jpg,0
bad_weather\bad_weather402.jpg,1
good_weather\good_weather2034.jpg,0
good_weather\good_weather1825.jpg,0
good_weather\good_weather1737.jpg,0
bad_weather\bad_weather958.jpg,1
good_weather\good_weather1230.jpg,0
bad_weather\bad_weather1778.jpg,1
bad_weather\bad_weather1765.jpg,1
good_weather\good_weather721.jpg,0
bad_weather\bad_weather744.jpg,1
bad_weather\bad_weather105.jpg,1
good_weather\good_weather1336.jpg,0
good_weather\good_weather226.jpg,0
good_weather\good_weather1414.jpg,0
good_weather\good_weather1442.jpg,0
bad_weather\bad_weather897.jpg,1
good_weather\good_weather1685.jpg,0
bad_weather\bad_weather174.jpg,1
bad_weather\bad_weather1386.jpg,1
good_weather\good_weather1540.jpg,0
good_weather\good_weather616.jpg,0
bad_weather\bad_weather651.jpg,1
bad_weather\bad_weather1369.jpg,1
good_weather\good_weather869.jpg,0
bad_weather\bad_weather971.jpg,1
bad_weather\bad_weather988.jpg,1
bad_weather\bad_weather140.jpg,1
bad_weather\bad_weather843.jpg,1
good_weather\good_weather1657.jpg,0
good_weather\good_weather464.jpg,0
bad_weather\bad_weather1853.jpg,1
good_weather\good_weather1060.jpg,0
bad_weather\bad_weather1358.jpg,1
bad_weather\bad_weather308.jpg,1
good_weather\good_weather787.jpg,0
bad_weather\bad_weather882.jpg,1
bad_weather\bad_weather171.jpg,1
bad_weather\bad_weather1316.jpg,1
bad_weather\bad_weather575.jpg,1
good_weather\good_weather480.jpg,0
bad_weather\bad_weather995.jpg,1
bad_weather\bad_weather652.jpg,1
good_weather\good_weather1316.jpg,0
bad_weather\bad_weather838.jpg,1
good_weather\good_weather1075.jpg,0
good_weather\good_weather1360.jpg,0
bad_weather\bad_weather1671.jpg,1
good_weather\good_weather1207.jpg,0
good_weather\good_weather127.jpg,0
bad_weather\bad_weather620.jpg,1
good_weather\good_weather1301.jpg,0
bad_weather\bad_weather473.jpg,1
bad_weather\bad_weather155.jpg,1
bad_weather\bad_weather318.jpg,1
good_weather\good_weather533.jpg,0
bad_weather\bad_weather1725.jpg,1
bad_weather\bad_weather554.jpg,1
bad_weather\bad_weather547.jpg,1
bad_weather\bad_weather1108.jpg,1
good_weather\good_weather1833.jpg,0
good_weather\good_weather106.jpg,0
bad_weather\bad_weather857.jpg,1
good_weather\good_weather234.jpg,0
bad_weather\bad_weather797.jpg,1
bad_weather\bad_weather544.jpg,1
good_weather\good_weather498.jpg,0
bad_weather\bad_weather1690.jpg,1
good_weather\good_weather955.jpg,0
good_weather\good_weather595.jpg,0
bad_weather\bad_weather87.jpg,1
bad_weather\bad_weather1.jpg,1
good_weather\good_weather1168.jpg,0
bad_weather\bad_weather1523.jpg,1
good_weather\good_weather611.jpg,0
bad_weather\bad_weather586.jpg,1
bad_weather\bad_weather151.jpg,1
good_weather\good_weather2107.jpg,0
bad_weather\bad_weather1406.jpg,1
bad_weather\bad_weather447.jpg,1
bad_weather\bad_weather948.jpg,1
bad_weather\bad_weather1184.jpg,1
bad_weather\bad_weather1236.jpg,1
bad_weather\bad_weather425.jpg,1
good_weather\good_weather461.jpg,0
bad_weather\bad_weather186.jpg,1
bad_weather\bad_weather1497.jpg,1
bad_weather\bad_weather1230.jpg,1
bad_weather\bad_weather1732.jpg,1
bad_weather\bad_weather1564.jpg,1
bad_weather\bad_weather1328.jpg,1
good_weather\good_weather1037.jpg,0
bad_weather\bad_weather685.jpg,1
good_weather\good_weather409.jpg,0
bad_weather\bad_weather597.jpg,1
good_weather\good_weather1474.jpg,0
good_weather\good_weather2139.jpg,0
bad_weather\bad_weather769.jpg,1
bad_weather\bad_weather1796.jpg,1
good_weather\good_weather481.jpg,0
bad_weather\bad_weather287.jpg,1
bad_weather\bad_weather478.jpg,1
good_weather\good_weather643.jpg,0
good_weather\good_weather37.jpg,0
bad_weather\bad_weather460.jpg,1
bad_weather\bad_weather376.jpg,1
bad_weather\bad_weather1654.jpg,1
good_weather\good_weather172.jpg,0
bad_weather\bad_weather1510.jpg,1
good_weather\good_weather1922.jpg,0
bad_weather\bad_weather603.jpg,1
good_weather\good_weather2056.jpg,0
bad_weather\bad_weather369.jpg,1
good_weather\good_weather205.jpg,0
bad_weather\bad_weather1588.jpg,1
good_weather\good_weather862.jpg,0
good_weather\good_weather1482.jpg,0
good_weather\good_weather660.jpg,0
good_weather\good_weather1804.jpg,0
bad_weather\bad_weather455.jpg,1
bad_weather\bad_weather965.jpg,1
good_weather\good_weather194.jpg,0
bad_weather\bad_weather720.jpg,1
bad_weather\bad_weather989.jpg,1
good_weather\good_weather1963.jpg,0
bad_weather\bad_weather1207.jpg,1
bad_weather\bad_weather1648.jpg,1
good_weather\good_weather1070.jpg,0
good_weather\good_weather1761.jpg,0
bad_weather\bad_weather1028.jpg,1
bad_weather\bad_weather189.jpg,1
bad_weather\bad_weather1009.jpg,1
bad_weather\bad_weather1848.jpg,1
good_weather\good_weather1829.jpg,0
bad_weather\bad_weather1729.jpg,1
good_weather\good_weather1942.jpg,0
good_weather\good_weather548.jpg,0
good_weather\good_weather11.jpg,0
bad_weather\bad_weather1443.jpg,1
bad_weather\bad_weather1838.jpg,1
good_weather\good_weather1186.jpg,0
good_weather\good_weather1688.jpg,0
bad_weather\bad_weather540.jpg,1
bad_weather\bad_weather851.jpg,1
good_weather\good_weather1302.jpg,0
bad_weather\bad_weather1295.jpg,1
good_weather\good_weather1486.jpg,0
bad_weather\bad_weather218.jpg,1
good_weather\good_weather2032.jpg,0
good_weather\good_weather1395.jpg,0
bad_weather\bad_weather1194.jpg,1
bad_weather\bad_weather1173.jpg,1
good_weather\good_weather1849.jpg,0
bad_weather\bad_weather1281.jpg,1
bad_weather\bad_weather1048.jpg,1
good_weather\good_weather1530.jpg,0
bad_weather\bad_weather877.jpg,1
good_weather\good_weather1764.jpg,0
good_weather\good_weather688.jpg,0
good_weather\good_weather1151.jpg,0
bad_weather\bad_weather1507.jpg,1
bad_weather\bad_weather1647.jpg,1
bad_weather\bad_weather88.jpg,1
bad_weather\bad_weather823.jpg,1
good_weather\good_weather1317.jpg,0
good_weather\good_weather93.jpg,0
good_weather\good_weather1595.jpg,0
good_weather\good_weather1073.jpg,0
good_weather\good_weather1943.jpg,0
good_weather\good_weather1024.jpg,0
good_weather\good_weather884.jpg,0
bad_weather\bad_weather1522.jpg,1
good_weather\good_weather1755.jpg,0
good_weather\good_weather1162.jpg,0
good_weather\good_weather88.jpg,0
good_weather\good_weather914.jpg,0
bad_weather\bad_weather145.jpg,1
bad_weather\bad_weather715.jpg,1
bad_weather\bad_weather728.jpg,1
good_weather\good_weather46.jpg,0
bad_weather\bad_weather1438.jpg,1
good_weather\good_weather351.jpg,0
good_weather\good_weather1553.jpg,0
bad_weather\bad_weather792.jpg,1
good_weather\good_weather184.jpg,0
bad_weather\bad_weather1393.jpg,1
bad_weather\bad_weather1139.jpg,1
bad_weather\bad_weather1195.jpg,1
good_weather\good_weather2019.jpg,0
bad_weather\bad_weather866.jpg,1
good_weather\good_weather1869.jpg,0
bad_weather\bad_weather43.jpg,1
bad_weather\bad_weather213.jpg,1
bad_weather\bad_weather333.jpg,1
good_weather\good_weather1653.jpg,0
good_weather\good_weather1968.jpg,0
good_weather\good_weather31.jpg,0
bad_weather\bad_weather1076.jpg,1
bad_weather\bad_weather500.jpg,1
bad_weather\bad_weather277.jpg,1
bad_weather\bad_weather1186.jpg,1
good_weather\good_weather80.jpg,0
bad_weather\bad_weather1391.jpg,1
good_weather\good_weather863.jpg,0
good_weather\good_weather426.jpg,0
good_weather\good_weather947.jpg,0
good_weather\good_weather948.jpg,0
good_weather\good_weather1721.jpg,0
good_weather\good_weather1057.jpg,0
bad_weather\bad_weather1666.jpg,1
bad_weather\bad_weather1843.jpg,1
bad_weather\bad_weather487.jpg,1
bad_weather\bad_weather1573.jpg,1
bad_weather\bad_weather775.jpg,1
bad_weather\bad_weather850.jpg,1
good_weather\good_weather1559.jpg,0
bad_weather\bad_weather138.jpg,1
good_weather\good_weather1967.jpg,0
bad_weather\bad_weather1424.jpg,1
good_weather\good_weather1805.jpg,0
good_weather\good_weather734.jpg,0
bad_weather\bad_weather581.jpg,1
good_weather\good_weather1917.jpg,0
bad_weather\bad_weather953.jpg,1
good_weather\good_weather2113.jpg,0
good_weather\good_weather1744.jpg,0
good_weather\good_weather1351.jpg,0
bad_weather\bad_weather1248.jpg,1
good_weather\good_weather1567.jpg,0
good_weather\good_weather2043.jpg,0
bad_weather\bad_weather34.jpg,1
bad_weather\bad_weather1099.jpg,1
good_weather\good_weather834.jpg,0
good_weather\good_weather1130.jpg,0
bad_weather\bad_weather328.jpg,1
good_weather\good_weather1385.jpg,0
good_weather\good_weather2075.jpg,0
good_weather\good_weather733.jpg,0
bad_weather\bad_weather194.jpg,1
bad_weather\bad_weather279.jpg,1
bad_weather\bad_weather1181.jpg,1
bad_weather\bad_weather345.jpg,1
bad_weather\bad_weather1271.jpg,1
bad_weather\bad_weather1699.jpg,1
good_weather\good_weather474.jpg,0
bad_weather\bad_weather1379.jpg,1
bad_weather\bad_weather1212.jpg,1
bad_weather\bad_weather693.jpg,1
bad_weather\bad_weather864.jpg,1
bad_weather\bad_weather1491.jpg,1
bad_weather\bad_weather1619.jpg,1
good_weather\good_weather1861.jpg,0
bad_weather\bad_weather964.jpg,1
bad_weather\bad_weather466.jpg,1
good_weather\good_weather1488.jpg,0
good_weather\good_weather1640.jpg,0
good_weather\good_weather241.jpg,0
bad_weather\bad_weather1819.jpg,1
good_weather\good_weather459.jpg,0
good_weather\good_weather640.jpg,0
good_weather\good_weather476.jpg,0
bad_weather\bad_weather1717.jpg,1
bad_weather\bad_weather371.jpg,1
bad_weather\bad_weather1631.jpg,1
good_weather\good_weather949.jpg,0
good_weather\good_weather1296.jpg,0
good_weather\good_weather1269.jpg,0
good_weather\good_weather634.jpg,0
bad_weather\bad_weather1080.jpg,1
good_weather\good_weather1531.jpg,0
bad_weather\bad_weather117.jpg,1
bad_weather\bad_weather259.jpg,1
bad_weather\bad_weather577.jpg,1
good_weather\good_weather393.jpg,0
bad_weather\bad_weather525.jpg,1
good_weather\good_weather2129.jpg,0
bad_weather\bad_weather298.jpg,1
bad_weather\bad_weather731.jpg,1
bad_weather\bad_weather426.jpg,1
good_weather\good_weather207.jpg,0
bad_weather\bad_weather1383.jpg,1
good_weather\good_weather1134.jpg,0
good_weather\good_weather814.jpg,0
bad_weather\bad_weather312.jpg,1
bad_weather\bad_weather705.jpg,1
good_weather\good_weather566.jpg,0
good_weather\good_weather662.jpg,0
good_weather\good_weather1378.jpg,0
bad_weather\bad_weather569.jpg,1
bad_weather\bad_weather1120.jpg,1
bad_weather\bad_weather1020.jpg,1
bad_weather\bad_weather916.jpg,1
bad_weather\bad_weather549.jpg,1
bad_weather\bad_weather1863.jpg,1
good_weather\good_weather197.jpg,0
good_weather\good_weather1558.jpg,0
good_weather\good_weather1112.jpg,0
good_weather\good_weather30.jpg,0
bad_weather\bad_weather853.jpg,1
bad_weather\bad_weather1781.jpg,1
good_weather\good_weather910.jpg,0
good_weather\good_weather2128.jpg,0
bad_weather\bad_weather324.jpg,1
good_weather\good_weather956.jpg,0
bad_weather\bad_weather83.jpg,1
